dataset,stack_id,group_id,path,stack_index,source_stack_file,source_stack_index,n_slices,best_focus_index,label_source,confidence,outer_split,inner_split
WBC,WBC_000164,WBC_000164,/home/dineth/focus_measure/datasets/WBC_dataset1/164,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,164,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_000165,WBC_000165,/home/dineth/focus_measure/datasets/WBC_dataset1/165,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,165,10,6,q1_revision_surrogate,,test,test
WBC,WBC_000166,WBC_000166,/home/dineth/focus_measure/datasets/WBC_dataset1/166,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,166,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_000167,WBC_000167,/home/dineth/focus_measure/datasets/WBC_dataset1/167,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,167,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000168,WBC_000168,/home/dineth/focus_measure/datasets/WBC_dataset1/168,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,168,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000169,WBC_000169,/home/dineth/focus_measure/datasets/WBC_dataset1/169,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,169,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000170,WBC_000170,/home/dineth/focus_measure/datasets/WBC_dataset1/170,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,170,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000171,WBC_000171,/home/dineth/focus_measure/datasets/WBC_dataset1/171,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,171,10,6,q1_revision_surrogate,,test,test
WBC,WBC_000172,WBC_000172,/home/dineth/focus_measure/datasets/WBC_dataset1/172,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,172,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000173,WBC_000173,/home/dineth/focus_measure/datasets/WBC_dataset1/173,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,173,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000174,WBC_000174,/home/dineth/focus_measure/datasets/WBC_dataset1/174,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,174,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_000175,WBC_000175,/home/dineth/focus_measure/datasets/WBC_dataset1/175,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,175,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000176,WBC_000176,/home/dineth/focus_measure/datasets/WBC_dataset1/176,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,176,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_000177,WBC_000177,/home/dineth/focus_measure/datasets/WBC_dataset1/177,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,177,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_000178,WBC_000178,/home/dineth/focus_measure/datasets/WBC_dataset1/178,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,178,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_000179,WBC_000179,/home/dineth/focus_measure/datasets/WBC_dataset1/179,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,179,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000180,WBC_000180,/home/dineth/focus_measure/datasets/WBC_dataset1/180,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,180,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_000181,WBC_000181,/home/dineth/focus_measure/datasets/WBC_dataset1/181,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,181,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000182,WBC_000182,/home/dineth/focus_measure/datasets/WBC_dataset1/182,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,182,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000183,WBC_000183,/home/dineth/focus_measure/datasets/WBC_dataset1/183,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,183,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000184,WBC_000184,/home/dineth/focus_measure/datasets/WBC_dataset1/184,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,184,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000185,WBC_000185,/home/dineth/focus_measure/datasets/WBC_dataset1/185,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,185,10,5,q1_revision_surrogate,,test,test
WBC,WBC_000186,WBC_000186,/home/dineth/focus_measure/datasets/WBC_dataset1/186,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,186,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_000187,WBC_000187,/home/dineth/focus_measure/datasets/WBC_dataset1/187,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,187,10,6,q1_revision_surrogate,,test,test
WBC,WBC_000188,WBC_000188,/home/dineth/focus_measure/datasets/WBC_dataset1/188,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,188,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000189,WBC_000189,/home/dineth/focus_measure/datasets/WBC_dataset1/189,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,189,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000190,WBC_000190,/home/dineth/focus_measure/datasets/WBC_dataset1/190,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,190,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_000191,WBC_000191,/home/dineth/focus_measure/datasets/WBC_dataset1/191,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,191,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_000192,WBC_000192,/home/dineth/focus_measure/datasets/WBC_dataset1/192,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,192,10,6,q1_revision_surrogate,,test,test
WBC,WBC_000193,WBC_000193,/home/dineth/focus_measure/datasets/WBC_dataset1/193,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,193,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000194,WBC_000194,/home/dineth/focus_measure/datasets/WBC_dataset1/194,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,194,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000195,WBC_000195,/home/dineth/focus_measure/datasets/WBC_dataset1/195,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,195,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000196,WBC_000196,/home/dineth/focus_measure/datasets/WBC_dataset1/196,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,196,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000197,WBC_000197,/home/dineth/focus_measure/datasets/WBC_dataset1/197,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,197,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_000198,WBC_000198,/home/dineth/focus_measure/datasets/WBC_dataset1/198,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,198,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000199,WBC_000199,/home/dineth/focus_measure/datasets/WBC_dataset1/199,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,199,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000200,WBC_000200,/home/dineth/focus_measure/datasets/WBC_dataset1/200,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,200,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000201,WBC_000201,/home/dineth/focus_measure/datasets/WBC_dataset1/201,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,201,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_000202,WBC_000202,/home/dineth/focus_measure/datasets/WBC_dataset1/202,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,202,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000203,WBC_000203,/home/dineth/focus_measure/datasets/WBC_dataset1/203,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,203,10,6,q1_revision_surrogate,,test,test
WBC,WBC_000204,WBC_000204,/home/dineth/focus_measure/datasets/WBC_dataset1/204,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,204,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000205,WBC_000205,/home/dineth/focus_measure/datasets/WBC_dataset1/205,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,205,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000206,WBC_000206,/home/dineth/focus_measure/datasets/WBC_dataset1/206,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,206,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000207,WBC_000207,/home/dineth/focus_measure/datasets/WBC_dataset1/207,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,207,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000208,WBC_000208,/home/dineth/focus_measure/datasets/WBC_dataset1/208,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,208,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000209,WBC_000209,/home/dineth/focus_measure/datasets/WBC_dataset1/209,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,209,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000210,WBC_000210,/home/dineth/focus_measure/datasets/WBC_dataset1/210,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,210,10,5,q1_revision_surrogate,,test,test
WBC,WBC_000211,WBC_000211,/home/dineth/focus_measure/datasets/WBC_dataset1/211,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,211,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_000212,WBC_000212,/home/dineth/focus_measure/datasets/WBC_dataset1/212,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,212,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_000213,WBC_000213,/home/dineth/focus_measure/datasets/WBC_dataset1/213,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,213,10,5,q1_revision_surrogate,,test,test
WBC,WBC_000214,WBC_000214,/home/dineth/focus_measure/datasets/WBC_dataset1/214,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,214,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_000215,WBC_000215,/home/dineth/focus_measure/datasets/WBC_dataset1/215,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,215,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000216,WBC_000216,/home/dineth/focus_measure/datasets/WBC_dataset1/216,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,216,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_000217,WBC_000217,/home/dineth/focus_measure/datasets/WBC_dataset1/217,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,217,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000218,WBC_000218,/home/dineth/focus_measure/datasets/WBC_dataset1/218,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,218,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000219,WBC_000219,/home/dineth/focus_measure/datasets/WBC_dataset1/219,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,219,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_000220,WBC_000220,/home/dineth/focus_measure/datasets/WBC_dataset1/220,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,220,10,5,q1_revision_surrogate,,test,test
WBC,WBC_000221,WBC_000221,/home/dineth/focus_measure/datasets/WBC_dataset1/221,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,221,10,6,q1_revision_surrogate,,test,test
WBC,WBC_000222,WBC_000222,/home/dineth/focus_measure/datasets/WBC_dataset1/222,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,222,10,7,q1_revision_surrogate,,test,test
WBC,WBC_000223,WBC_000223,/home/dineth/focus_measure/datasets/WBC_dataset1/223,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,223,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000224,WBC_000224,/home/dineth/focus_measure/datasets/WBC_dataset1/224,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,224,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000225,WBC_000225,/home/dineth/focus_measure/datasets/WBC_dataset1/225,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,225,10,6,q1_revision_surrogate,,test,test
WBC,WBC_000226,WBC_000226,/home/dineth/focus_measure/datasets/WBC_dataset1/226,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,226,10,5,q1_revision_surrogate,,test,test
WBC,WBC_000227,WBC_000227,/home/dineth/focus_measure/datasets/WBC_dataset1/227,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,227,10,5,q1_revision_surrogate,,test,test
WBC,WBC_000228,WBC_000228,/home/dineth/focus_measure/datasets/WBC_dataset1/228,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,228,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_000229,WBC_000229,/home/dineth/focus_measure/datasets/WBC_dataset1/229,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,229,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000230,WBC_000230,/home/dineth/focus_measure/datasets/WBC_dataset1/230,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,230,10,5,q1_revision_surrogate,,test,test
WBC,WBC_000231,WBC_000231,/home/dineth/focus_measure/datasets/WBC_dataset1/231,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,231,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000232,WBC_000232,/home/dineth/focus_measure/datasets/WBC_dataset1/232,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,232,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_000233,WBC_000233,/home/dineth/focus_measure/datasets/WBC_dataset1/233,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,233,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_000234,WBC_000234,/home/dineth/focus_measure/datasets/WBC_dataset1/234,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,234,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_000235,WBC_000235,/home/dineth/focus_measure/datasets/WBC_dataset1/235,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,235,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_000236,WBC_000236,/home/dineth/focus_measure/datasets/WBC_dataset1/236,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,236,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_000237,WBC_000237,/home/dineth/focus_measure/datasets/WBC_dataset1/237,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,237,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_000238,WBC_000238,/home/dineth/focus_measure/datasets/WBC_dataset1/238,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,238,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000239,WBC_000239,/home/dineth/focus_measure/datasets/WBC_dataset1/239,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,239,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000240,WBC_000240,/home/dineth/focus_measure/datasets/WBC_dataset1/240,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,240,10,6,q1_revision_surrogate,,test,test
WBC,WBC_000241,WBC_000241,/home/dineth/focus_measure/datasets/WBC_dataset1/241,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,241,10,6,q1_revision_surrogate,,test,test
WBC,WBC_000242,WBC_000242,/home/dineth/focus_measure/datasets/WBC_dataset1/242,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,242,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_000243,WBC_000243,/home/dineth/focus_measure/datasets/WBC_dataset1/243,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,243,10,5,q1_revision_surrogate,,test,test
WBC,WBC_000244,WBC_000244,/home/dineth/focus_measure/datasets/WBC_dataset1/244,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,244,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000245,WBC_000245,/home/dineth/focus_measure/datasets/WBC_dataset1/245,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,245,10,6,q1_revision_surrogate,,test,test
WBC,WBC_000246,WBC_000246,/home/dineth/focus_measure/datasets/WBC_dataset1/246,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,246,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000247,WBC_000247,/home/dineth/focus_measure/datasets/WBC_dataset1/247,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,247,10,6,q1_revision_surrogate,,test,test
WBC,WBC_000248,WBC_000248,/home/dineth/focus_measure/datasets/WBC_dataset1/248,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,248,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000249,WBC_000249,/home/dineth/focus_measure/datasets/WBC_dataset1/249,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,249,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_000250,WBC_000250,/home/dineth/focus_measure/datasets/WBC_dataset1/250,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,250,10,6,q1_revision_surrogate,,test,test
