stack_id,dataset,group_id,stack_index,n_slices,reference_focus_index,label_source,label_confidence,notes
BMA_000000,BMA,BMA_000000,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005722,WBC,WBC_005722,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005723,WBC,WBC_005723,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005724,WBC,WBC_005724,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005725,WBC,WBC_005725,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005726,WBC,WBC_005726,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005727,WBC,WBC_005727,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005728,WBC,WBC_005728,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005729,WBC,WBC_005729,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005730,WBC,WBC_005730,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005731,WBC,WBC_005731,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005732,WBC,WBC_005732,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005733,WBC,WBC_005733,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005734,WBC,WBC_005734,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005735,WBC,WBC_005735,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005736,WBC,WBC_005736,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005737,WBC,WBC_005737,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005738,WBC,WBC_005738,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005739,WBC,WBC_005739,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005740,WBC,WBC_005740,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005741,WBC,WBC_005741,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005742,WBC,WBC_005742,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005743,WBC,WBC_005743,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005744,WBC,WBC_005744,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005745,WBC,WBC_005745,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005746,WBC,WBC_005746,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005747,WBC,WBC_005747,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005748,WBC,WBC_005748,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005749,WBC,WBC_005749,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005750,WBC,WBC_005750,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005751,WBC,WBC_005751,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005752,WBC,WBC_005752,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005753,WBC,WBC_005753,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005754,WBC,WBC_005754,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005755,WBC,WBC_005755,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005756,WBC,WBC_005756,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005757,WBC,WBC_005757,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005758,WBC,WBC_005758,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005759,WBC,WBC_005759,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005760,WBC,WBC_005760,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005761,WBC,WBC_005761,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005762,WBC,WBC_005762,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005763,WBC,WBC_005763,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005764,WBC,WBC_005764,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005765,WBC,WBC_005765,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005766,WBC,WBC_005766,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005767,WBC,WBC_005767,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005768,WBC,WBC_005768,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005769,WBC,WBC_005769,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005770,WBC,WBC_005770,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005771,WBC,WBC_005771,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005772,WBC,WBC_005772,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005773,WBC,WBC_005773,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005774,WBC,WBC_005774,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005775,WBC,WBC_005775,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005776,WBC,WBC_005776,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005777,WBC,WBC_005777,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005778,WBC,WBC_005778,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005779,WBC,WBC_005779,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005780,WBC,WBC_005780,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005781,WBC,WBC_005781,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005782,WBC,WBC_005782,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005783,WBC,WBC_005783,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005784,WBC,WBC_005784,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005785,WBC,WBC_005785,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005786,WBC,WBC_005786,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005787,WBC,WBC_005787,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005788,WBC,WBC_005788,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005789,WBC,WBC_005789,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005790,WBC,WBC_005790,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005791,WBC,WBC_005791,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005792,WBC,WBC_005792,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005793,WBC,WBC_005793,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005794,WBC,WBC_005794,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005795,WBC,WBC_005795,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005796,WBC,WBC_005796,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005797,WBC,WBC_005797,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005798,WBC,WBC_005798,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005799,WBC,WBC_005799,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005800,WBC,WBC_005800,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005801,WBC,WBC_005801,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005802,WBC,WBC_005802,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005803,WBC,WBC_005803,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005804,WBC,WBC_005804,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005805,WBC,WBC_005805,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005806,WBC,WBC_005806,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005807,WBC,WBC_005807,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005808,WBC,WBC_005808,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005809,WBC,WBC_005809,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005810,WBC,WBC_005810,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005811,WBC,WBC_005811,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005812,WBC,WBC_005812,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005813,WBC,WBC_005813,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005814,WBC,WBC_005814,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005815,WBC,WBC_005815,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005816,WBC,WBC_005816,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005817,WBC,WBC_005817,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005818,WBC,WBC_005818,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005819,WBC,WBC_005819,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005820,WBC,WBC_005820,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005821,WBC,WBC_005821,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005822,WBC,WBC_005822,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005823,WBC,WBC_005823,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005824,WBC,WBC_005824,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005825,WBC,WBC_005825,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005826,WBC,WBC_005826,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005827,WBC,WBC_005827,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005828,WBC,WBC_005828,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005829,WBC,WBC_005829,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005830,WBC,WBC_005830,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005831,WBC,WBC_005831,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005832,WBC,WBC_005832,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005833,WBC,WBC_005833,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005834,WBC,WBC_005834,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005835,WBC,WBC_005835,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005836,WBC,WBC_005836,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005837,WBC,WBC_005837,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005838,WBC,WBC_005838,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005839,WBC,WBC_005839,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005840,WBC,WBC_005840,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005841,WBC,WBC_005841,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005842,WBC,WBC_005842,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005843,WBC,WBC_005843,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005844,WBC,WBC_005844,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005845,WBC,WBC_005845,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005846,WBC,WBC_005846,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005847,WBC,WBC_005847,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005848,WBC,WBC_005848,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005849,WBC,WBC_005849,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005850,WBC,WBC_005850,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_005851,WBC,WBC_005851,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
